n_scheda,titolo,autore,data_pub,luogo_pub,editore,collezion,ext_source,ext_match_score,ext_title,ext_author,ext_year,ext_url,ext_identifiers,cod_isbn,cod_sez,collabor,data_crea,edizione,ext_language,ext_notes,ext_physical_desc,ext_place,ext_publisher,formato,illustr,n_s_sez,noName,note_sp,pagine,segnatura,soggetto,volume
41199,,"MORE, THOMAS",COPYRIGHT 1971,TORINO,U.T.E.T.,STRENNA UTET 1971,Internet Archive,0.522,The essential Thomas More,"More, Thomas, Saint, 1478-1535",1967,https://archive.org/details/essentialthomasm0000unse,"{""identifier"": ""essentialthomasm0000unse""}",,FL,"L. FIRPO, CURAT.",2003-01-07 00:00:00,I,eng,pen markings.<br />obscured back cover.<br />,302 p,,New York ; Toronto : New American Library,24,ILL. TAVOLE,5,140.5 M,,191,SR,,2025-01-01 00:00:00
41200,,"VICO, GIAMBATTISTA",1857,MILANO,LIBR. ED. PERELLI,OPERE DI FILOSOFIA,Open Library,0.296,La Filosofia di Giambattista Vico,Fausto Nicolini,1950,https://openlibrary.org/works/OL42235636W,{},,FL,,2003-01-07 00:00:00,I,ita,,,,,18.5,,5,140.5 V,,440,SR,,2025-01-01 00:00:00
41201,,"VICO, GIAMBATTISTA",1935,NAPOLI,LOFFREDO,OPERE DI FILOSOFIA,Open Library,0.296,La Filosofia di Giambattista Vico,Fausto Nicolini,1950,https://openlibrary.org/works/OL42235636W,{},,FL,"A. GUZZO, CURAT.",2003-01-07 00:00:00,I,ita,,,,,20,,5,140.5 V1,,146,SR,,2025-01-01 00:00:00
41202,,"CAPPELLO, CARLO",COPYRIGHT 1948,TORINO,SEI,LINEA RECTA BREVISSIMA,Open Library,0.499,Dizionario degli etnici e dei toponomi italiani (DETI),Teresa Cappello,1981,https://openlibrary.org/works/OL5928548W,{},,FL,,2003-01-08 00:00:00,I,ita,,,,,19,,20,140.5 C2,,70,SR,,2025-01-01 00:00:00
41203,,GALILEO,COPYRIGHT 1955,TORINO,SEI,I CLASSICI DELLA FILOSOFIA - M.F. SCIACCA,Open Library,0.388,Diabetes Tagebuch,Karl Simpson,2020,https://openlibrary.org/works/OL21934297W,{},,FL,"M.L. CERVINI,CURAT.",2003-01-08 00:00:00,II,ger,,,,,21,,20,140.6 G,,220,SR,,2025-01-01 00:00:00
41204,,GALILEO,COPYRIGHT 1963,FIRENZE,LA NUOVA ITALIA,PENSATORI ANTICHI E MODERNI N. 4,Open Library,0.388,Diabetes Tagebuch,Karl Simpson,2020,https://openlibrary.org/works/OL21934297W,{},,FL,"A. BANFI, CURAT.",2003-01-08 00:00:00,V,ger,,,,,20,,20,140.6 G1,,210,SR,,2025-01-01 00:00:00
41205,,GALILEO,COPYRIGHT 1940,VERONA,LA SCALIGERA,CLASSICI DI FILOSOFIA E DEDAGOGIA,Open Library,0.388,Diabetes Tagebuch,Karl Simpson,2020,https://openlibrary.org/works/OL21934297W,{},,FL,"M. DAL PRA, CURAT.",2003-01-08 00:00:00,II,ger,,,,,20,,20,140.6 G2,,205,SR,,2025-01-01 00:00:00
41206,,GALILEO,COPYRIGHT 1930,FIRENZE,VALLECCHI,CLASSICI ITALIANI COMMENTATI,Open Library,0.339,La Divina Commedia,Dante Alighieri,1472,https://openlibrary.org/works/OL93082W,{},,FL,"A.C. JEMOLO, CURAT.",2003-01-08 00:00:00,NV. ED.,pol,,,,,20,,20,140.6 G3,,170,SR,,2025-01-01 00:00:00
41207,,"DIDEROT, DENIS",COPYRIGHT 1949,MILANO,U.E.,LETTERATURA FRANCESE,Open Library,0.880,Kubus Fatalista i jego pan,Diderot Denis,2004,https://openlibrary.org/works/OL34989274W,{},,LE,"O. DEL BUONO, CURAT.",2003-01-08 00:00:00,I,,,,,,17,,4,843.7 D,,96,SR,,2025-01-01 00:00:00
41208,,VOLTAIRE,COPYRIGHT 1969,VERONA,MONDADORI,FILOSOFIA,Open Library,0.980,Filosofia de Voltaire,Voltaire,2022,https://openlibrary.org/works/OL34280031W,{},,FL,"M. BONFANTINI, CURAT.",2003-01-08 00:00:00,III,spa,,,,,18,,20,141.5 V,,642,SR,,2025-01-01 00:00:00
41209,,VOLTAIRE,COPYRIGHT 1949,MILANO,U.E.,FILOSOFIA,Open Library,0.980,Filosofia de Voltaire,Voltaire,2022,https://openlibrary.org/works/OL34280031W,{},,FL,"PALMIRO TOGLIATTI, CURAT.",2003-01-08 00:00:00,I,spa,,,,,17,,20,141.5 V1,,131,SR,,2025-01-01 00:00:00
41210,,"MOUNIER, EMMANUEL",COPYRIGHT 1982,ROMA,A.V.E.,FILOSOFIA CONTEMPORANEA,Open Library,0.880,Ouvres de Mounier Tome I 1931-1939 Tome II Traité du caractère Tome III 1944-1950 Tome IV Recueils posthumes Correspondance,Mounier Emmanuel,1961,https://openlibrary.org/works/OL31228426W,{},,FL,"A. CARDIN, TRAD.",2003-01-08 00:00:00,VII,,,,,,18.5,,21,141.8 M,,171,SR,,2025-01-01 00:00:00
41211,,,COPYRIGHT 1975,ROMA,CITTA' NUOVA,FILOSOFIA CONTEMPORANEA,NOT_FOUND,0.000,,,,,{},,FL,"A.V.- A. RIGOBELLO, CURAT.",2003-01-08 00:00:00,I,,,,,,18.5,,21,141.8 R,,321,SR,,2025-01-01 00:00:00
41212,,"MOUNIER, EMMANUEL",COPYRIGHT 1975,TORINO,EINAUDI,FILOSOFIA CONTEMPORANEA,Open Library,0.880,Ouvres de Mounier Tome I 1931-1939 Tome II Traité du caractère Tome III 1944-1950 Tome IV Recueils posthumes Correspondance,Mounier Emmanuel,1961,https://openlibrary.org/works/OL31228426W,{},,FL,"G. MOTTURA, TRAD.",2003-01-08 00:00:00,I,,,,,,19,,21,141.8 M1,,117,SR,,2025-01-01 00:00:00
41213,,"MOUNIER, EMMANUEL",COPYRIGHT 1982,REGGIO EMILIA,CITTA' ARMONIOSA,FILOSOFIA CONTEMPORANEA,Open Library,0.880,Ouvres de Mounier Tome I 1931-1939 Tome II Traité du caractère Tome III 1944-1950 Tome IV Recueils posthumes Correspondance,Mounier Emmanuel,1961,https://openlibrary.org/works/OL31228426W,{},,FL,"F. MAZZIARIOL, TRAD.",2003-01-08 00:00:00,I,,,,,,21,,21,141.8 M2,,526,SR,,2025-01-01 00:00:00
41214,,"ROSMINI, ANTONIO",COPYRIGHT 1983,ROMA,CITTA' NUOVA,FILOSOFIA CONTEMPORANEA,Open Library,0.880,The Constitution Under Social Justice (Studies in Ethics and Economics),Rosmini Antonio,2006,https://openlibrary.org/works/OL8423031W,{},,FL,"UMBERTO MURATORE, CURAT.",2003-01-08 00:00:00,I,eng,,,,,24,,21,141.8 R1,,498,SR,,2028-02-01 00:00:00
41215,,"ROSMINI, ANTONIO",COPYRIGHT 1979,BRESCIA,MORCELLIANA,FILOSOFIA,Open Library,0.527,Filosofia della politica,Antonio Rosmini,1900,https://openlibrary.org/works/OL636989W,{},,FL,"CLEMENTE RIVA, CURAT.",2003-01-08 00:00:00,VI,ita,,,,,20,,6,141.8 R2,,436,SR,,2025-01-01 00:00:00
41216,,"ROSMINI, ANTONIO",1920,TORINO,PARAVIA,FILOSOFIA / PEDAGOGIA,Library of Congress,0.455,La ricezione di Seneca tragico tra Quattrocento e Cinquecento : edizioni e volgarizzamenti,"capirossi, arianna",2020,http://www.loc.gov/item/2020719154/,"{""loc_id"": ""http://www.loc.gov/item/2020719154/""}",,FL,"GIOVANNI GENTILE, CURAT.",2003-01-08 00:00:00,I,,,,,,19.5,,6,141.8 R3,,407,SR,,2025-01-01 00:00:00
41217,,"ROSMINI, ANTONIO",1945,TORINO,PARAVIA,FILOSOFIA / MORALE,Open Library,0.427,Filosofia della morale,Antonio Rosmini,1837,https://openlibrary.org/works/OL636896W,{},,FL,"C. CAVIGLIONE, CURAT.",2003-01-08 00:00:00,II,ita,,,,,18,,6,141.8 R4,,162,SR,,2025-01-01 00:00:00
41218,,"ROSMINI, ANTONIO",1965,TORINO,SEI,I CLASSICI DELLA FILOSOFIA,Open Library,0.880,The Constitution Under Social Justice (Studies in Ethics and Economics),Rosmini Antonio,2006,https://openlibrary.org/works/OL8423031W,{},,FL,"DANTE MORANDO, CURAT.",2003-01-08 00:00:00,I,eng,,,,,20,,6,141.8 R5,ESTRATTI,120,SR,,2025-01-01 00:00:00
41219,,"ROSMINI, ANTONIO",1963,TORINO,SEI,I CLASSICI DELLA FILOSOFIA,Open Library,0.880,The Constitution Under Social Justice (Studies in Ethics and Economics),Rosmini Antonio,2006,https://openlibrary.org/works/OL8423031W,{},,FL,"G. BONAFEDE, CURAT.",2003-01-08 00:00:00,I,eng,,,,,20,,6,141.8 R6,,136,SR,,2025-01-01 00:00:00
41220,,"ROSMINI, ANTONIO",1942,TORINO,L.I.C.E.,PAGINE SCELTE DI ASCETICA,Open Library,0.880,The Constitution Under Social Justice (Studies in Ethics and Economics),Rosmini Antonio,2006,https://openlibrary.org/works/OL8423031W,{},,FL,"MANLIO CANAVESI, CURAT.",2003-01-08 00:00:00,I,eng,,,,,16,,6,141.8 R7,,229,SR,,2025-01-01 00:00:00
41221,,"ROSMINI, ANTONIO",1940,DOMODOSSOLA,SODALITAS,PAGINE SCELTE DI ASCETICA,Open Library,0.880,The Constitution Under Social Justice (Studies in Ethics and Economics),Rosmini Antonio,2006,https://openlibrary.org/works/OL8423031W,{},,FL,,2003-01-08 00:00:00,I,eng,,,,,16.5,,6,141.8 R8,,284,SR,,2025-01-01 00:00:00
41222,,"ROSMINI, ANTONIO",1950,DOMODOSSOLA,SODALITAS,MEDITAZIONI TRATTE DALLE LETTERE,Open Library,0.880,The Constitution Under Social Justice (Studies in Ethics and Economics),Rosmini Antonio,2006,https://openlibrary.org/works/OL8423031W,{},,FL,,2003-01-08 00:00:00,I,eng,,,,,16.5,,6,141.8 R9,,317,SR,,2025-01-01 00:00:00
41223,,"PUSINERI, GIOVANNI",1929,DOMODOSSOLA,SODALITAS,BIOGRAFIA,Open Library,0.430,Rosmini,Giovanni Pusineri,1943,https://openlibrary.org/works/OL4563292W,{},,FL,,2003-01-08 00:00:00,II,ita,,,,,20,TAVOLE,21,141.8 R10,,350,SR,,2025-01-01 00:00:00
41224,,"MORANDO, DANTE",1945,BRESCIA,LA SCUOLA,MAESTRI DEL PENSIERO,Open Library,0.538,Rosmini,Dante Morando,1945,https://openlibrary.org/works/OL7067535W,{},,FL,,2003-01-08 00:00:00,II,ita,,,,,15.5,,21,141.8 R11,,160,SR,,2025-01-01 00:00:00
41225,,"BUTTIGLIONE, ROCCO",COPYRIGHT 1982,MILANO,JACA BOOK,FILOSOFIA,Open Library,0.730,La Filosofia di Karol Wojtyła,Rocco Buttiglione,1983,https://openlibrary.org/works/OL19049543W,{},,FL,,2003-01-08 00:00:00,I,ita,,,,,23,,21,141.8 B,,346,SR,,2025-01-01 00:00:00
41226,,"STEFANINI, LUIGI",COPYRIGHT 1952,ROMA,STUDIUM,FILOSOFIA,Open Library,0.930,Il preimaginismo dei greci,"Stefanini, Luigi",1953,https://openlibrary.org/works/OL1265789W,{},,FL,,2003-01-08 00:00:00,I,ita,,,,,17,,21,141.8 S,,162,SR,,2025-01-01 00:00:00
41227,,"SCIACCA, MICHELE FEDERICO",COPYRIGHT 1960,TORINO,SEI,FILOSOFIA,Open Library,0.980,La filosofia oggi,"Sciacca, Michele Federico",1952,https://openlibrary.org/works/OL1297921W,{},,FL,"A. CANTONI, CURAT.",2003-01-08 00:00:00,I,ita,,,,,24,,21,141.8 S1,,192,SR,,2025-01-01 00:00:00
41228,,"KANT, IMMANUEL",COPYRIGHT 1972,BARI,LATERZA,FILOSOFIA,Open Library,0.653,Filosofia de La Historia,Immanuel Kant,1992,https://openlibrary.org/works/OL8971310W,{},,FL,"F.CAPRA, TRAD.",2003-01-08 00:00:00,I,spa,,,,,18,,21,142.1 K,,228,SR,,2025-01-01 00:00:00
41229,,"KANT, IMMANUEL",COPYRIGHT 1966,BARI,LATERZA,FILOSOFIA,Open Library,0.653,Filosofia de La Historia,Immanuel Kant,1992,https://openlibrary.org/works/OL8971310W,{},,FL,"GV. GENTILE, TRAD.",2003-01-08 00:00:00,I,spa,,,,,18,,21,142.1 K1,,286,SR,,2025-02-01 00:00:00
41230,,"KANT, IMMANUEL",COPYRIGHT 1966,BARI,LATERZA,FILOSOFIA,Open Library,0.653,Filosofia de La Historia,Immanuel Kant,1992,https://openlibrary.org/works/OL8971310W,{},,FL,"GV. GENTILE, TRAD.",2003-01-08 00:00:00,I,spa,,,,,18,,21,142.1 K2,,286 - 775,SR,,2025-02-02 00:00:00
41231,,"KANT, IMMANUEL",COPYRIGHT 1923,TORINO,PARAVIA,FILOSOFIA,Open Library,0.653,Filosofia de La Historia,Immanuel Kant,1992,https://openlibrary.org/works/OL8971310W,{},,FL,"G. VIDARI, TRAD.",2003-01-08 00:00:00,I,spa,,,,,20,,21,142.1 K3,,96,SR,,2025-01-01 00:00:00
41232,,"KANT, IMMANUEL",COPYRIGHT 1940,VERONA,LA SCALIGERA,FILOSOFIA,Open Library,0.653,Filosofia de La Historia,Immanuel Kant,1992,https://openlibrary.org/works/OL8971310W,{},,FL,"M. DAL PRA, TRAD.",2003-01-08 00:00:00,I,spa,,,,,20,,21,142.1 K4,,168,SR,,2025-01-01 00:00:00
41233,,"GALLUPPI, PASQUALE",COPYRIGHT 1949,TORINO,SEI,FILOSOFIA,Open Library,0.530,Elementi di filosofia,Pasquale Galluppi,1837,https://openlibrary.org/works/OL3787318W,{},,FL,,2003-01-08 00:00:00,I,ita,,,,,19,,21,142.1 G,,141,SR,,2025-01-01 00:00:00
41234,,"CHIODI, PIETRO",COPYRIGHT 1985,TORINO,LOESCHER,FILOSOFIA,Open Library,0.522,Esistenzialismo e filosofia contemporanea,Pietro Chiodi,2007,https://openlibrary.org/works/OL6014082W,{},,FL,,2003-01-08 00:00:00,I,ita,,,,,20,,21,142.1 C,,153,SR,,2025-01-01 00:00:00
41235,,HEGEL,COPYRIGHT 1976,TORINO,EINAUDI,FILOSOFIA,Internet Archive,0.980,"Hegel, G. W. F. Enciclopedia Delle Scienze Filosofiche. Vol. 2. Filosofia Della Natura [ocr] [2002]",Hegel,2002,https://archive.org/details/hegel-g.-w.-f.-enciclopedia-delle-scienze-filosofiche.-vol.-2.-filosofia-della-natura-ocr-2002,"{""identifier"": ""hegel-g.-w.-f.-enciclopedia-delle-scienze-filosofiche.-vol.-2.-filosofia-della-natura-ocr-2002""}",,FL,"N. MERKER-N.VACCARO, TRAD.",2003-01-08 00:00:00,I,ita,,open access<br />,,,18.5,,21,142.2 H,,684,SR,,2025-02-01 00:00:00
41236,,HEGEL,COPYRIGHT 1976,TORINO,EINAUDI,FILOSOFIA,Internet Archive,0.980,"Hegel, G. W. F. Enciclopedia Delle Scienze Filosofiche. Vol. 2. Filosofia Della Natura [ocr] [2002]",Hegel,2002,https://archive.org/details/hegel-g.-w.-f.-enciclopedia-delle-scienze-filosofiche.-vol.-2.-filosofia-della-natura-ocr-2002,"{""identifier"": ""hegel-g.-w.-f.-enciclopedia-delle-scienze-filosofiche.-vol.-2.-filosofia-della-natura-ocr-2002""}",,FL,"N. MERKER-N.VACCARO, TRAD.",2003-01-08 00:00:00,I,ita,,open access<br />,,,18.5,,21,142.2 H1,,684-1426,SR,,2025-02-02 00:00:00
41237,,ALAIN,COPYRIGHT 1975,TORINO,EINAUDI,FILOSOFIA,Open Library,0.630,Filosofia del Presente,Alain Badiou,2006,https://openlibrary.org/works/OL15206922W,{},,FL,"S. SOLMI, CURAT.",2003-01-08 00:00:00,I,spa,,,,,18.5,,21,142.2 A,,248,SR,,2025-01-01 00:00:00
41238,,"FICHTE, G. A.",COPYRIGHT 1958,TORINO,SEI,FILOSOFIA,Open Library,0.449,Filosofia de La Masoneria - Cartas a Constantino,Johann Gottlieb Fichte,2001,https://openlibrary.org/works/OL10266157W,{},,FL,"C. MAZZANTINI, CURAT.",2003-01-08 00:00:00,I,,,,,,21,,21,142.2 F,,199,SR,,2025-01-01 00:00:00
41239,,"SARTRE, JEAN-PAUL",COPYRIGHT 1970,MILANO,MONDADORI,FILOSOFIA,Open Library,0.608,Sartre e la filosofia del suo tempo,Jean-Paul Sartre,2008,https://openlibrary.org/works/OL13610078W,{},,FL,"E.G., P. CARUSO, CURAT.",2003-01-08 00:00:00,I,ita,,,,,19,,21,142.5 S,,298,SR,,2025-01-01 00:00:00
41240,,"SARTRE, JEAN-PAUL",COPYRIGHT 1960,VERONA,MONDADORI,FILOSOFIA,Open Library,0.608,Sartre e la filosofia del suo tempo,Jean-Paul Sartre,2008,https://openlibrary.org/works/OL13610078W,{},,FL,"F. DESSI', TRAD.",2003-01-08 00:00:00,II,ita,,,,,19,,21,142.5 S1,,385,SR,,2025-02-02 00:00:00
41241,,"SARTRE, JEAN-PAUL",COPYRIGHT 1979,TORINO,SEI,FILOSOFIA,Open Library,0.608,Sartre e la filosofia del suo tempo,Jean-Paul Sartre,2008,https://openlibrary.org/works/OL13610078W,{},,FL,"S. ZOPPI, CURAT.",2003-01-08 00:00:00,I,ita,,,,,21,,21,142.5 S2,,146,SR,,2025-01-01 00:00:00
41242,,"SARTRE, JEAN-PAUL",COPYRIGHT 1975,MILANO,MONDADORI,FILOSOFIA,Open Library,0.608,Sartre e la filosofia del suo tempo,Jean-Paul Sartre,2008,https://openlibrary.org/works/OL13610078W,{},,FL,"G. MONICELLI, TRAD.",2003-01-08 00:00:00,I,ita,,,,,18.5,,21,142.5 S3,,272,SR,,2025-01-01 00:00:00
41243,ENCICLOPEDIA DELLE SCIENZE FILOSOFICHE IN COMPENDIO,HEGEL,COPYRIGHT 1989,BARI,LATERZA,FILOSOFIA,Open Library,0.788,Enciclopedia delle scienze filosofiche in compendio,Georg Wilhelm Friedrich Hegel,1978,https://openlibrary.org/works/OL37465182W,{},,FL,"B. CROCE, TRAD.",2003-01-08 00:00:00,II,ita,,,,,20,,21,142.2 H2,,657,SR,,2025-01-01 00:00:00
41244,,"GIDE, ANDRE",COPYRIGHT 1949,PARIS,GALLIMARD,FILOSOFIA,Open Library,0.505,Journal 1942-1949,André Gide,1950,https://openlibrary.org/works/OL33768427W,{},,FL,,2003-01-08 00:00:00,I,,,,,,18,,21,142.5 G,,1375,SR,,2025-02-01 00:00:00
41245,,"GIDE, ANDRE",COPYRIGHT 1949,PARIS,GALLIMARD,FILOSOFIA,Open Library,0.505,Journal 1942-1949,André Gide,1950,https://openlibrary.org/works/OL33768427W,{},,FL,,2003-01-08 00:00:00,I,,,,,,18,,21,142.5 G1,,1279,SR,,2025-02-02 00:00:00
41246,,"STEFANI, MARIO",COPYRIGHT 1949,MILANO,VITA E PENSIERO,FILOSOFIA,Open Library,0.588,Essenza della filosofia,Mario Stefani,1985,https://openlibrary.org/works/OL42504512W,{},,FL,,2003-01-08 00:00:00,I,ita,,,,,19,,21,142.5 S4,,120,SR,,2025-01-01 00:00:00
41247,,"STEFANINI, LUIGI",COPYRIGHT 1952,PADOVA,CEDAM,FILOSOFIA,Open Library,0.930,Il preimaginismo dei greci,"Stefanini, Luigi",1953,https://openlibrary.org/works/OL1265789W,{},,FL,,2003-01-08 00:00:00,I,ita,,,,,23,,21,142.5 S5,,370,SR,,2025-01-01 00:00:00
41248,,"AUDRY, COLETTE",COPYRIGHT 1970,FIRENZE,SANSONI,FILOSOFIA,Open Library,0.538,Léon Blum,Colette Audry,1970,https://openlibrary.org/works/OL4026893W,{},,FL,G. DACIO GIANI,2003-01-08 00:00:00,I,fre,,,,,20,,21,142.5 A,,239,SR,,2025-01-01 00:00:00
41249,,"STEIN, EDITH",COPYRIGHT 1988,ROMA,CITTA' NUOVA,FILOSOFIA,Open Library,0.445,Filosofia dal volto mistico,Serse Cardellini,2004,https://openlibrary.org/works/OL41794057W,{},,FL,"L. VIGONE, TRAD.",2003-01-08 00:00:00,I,ita,,,,,20,,21,142.5 S6,,560,SR,,2025-01-01 00:00:00
41250,,"SOTTIAUX, EDGARD",COPYRIGHT 1956,LOUVAIN,NAUWELAERTS,FILOSOFIA,Open Library,0.533,Gabriel Marcel,Edgard Sottiaux,1956,https://openlibrary.org/works/OL11774789W,{},,FL,,2003-01-08 00:00:00,I,fre,,,,,18,,21,142.5 S7,,220,SR,,2025-01-01 00:00:00
41251,,,COPYRIGHT 1976,MILANO,VITA E PENSIERO,FILOSOFIA,NOT_FOUND,0.000,,,,,{},,FL,CARLA BETTINELLI,2003-01-08 00:00:00,I,,,,,,19,,21,142.5 S8,,224,SR,,2025-01-01 00:00:00
41252,,"FLORES D'ARCAIS, GIUSEPPE",COPYRIGHT 1987,BRESCIA,LA SCUOLA,FILOSOFIA / PEDAGOGIA,Open Library,0.547,Filosofia e pedagogia oggi,Giuseppe Flores D'Arcais,1985,https://openlibrary.org/works/OL19189515W,{},,FL,,2003-01-09 00:00:00,I,ita,,,,,20.5,,21,141.8 A,,149,SR,,2025-01-01 00:00:00
41253,,"BELANGER, GERARD",COPYRIGHT 1965,PARIS,ED. OUVRIERES,FILOSOFIA / PEDAGOGIA,Open Library,0.483,Economique de la santé/État providence,Gerard Belanger,,https://openlibrary.org/works/OL13331831W,{},,FL,,2003-01-09 00:00:00,I,fre,,,,,19.5,,21,141.8 B1,,180,SR,,2025-01-01 00:00:00
41254,,"CAMUS, ALBERT",COPYRIGHT 1965,MILANO,BOMPIANI,LETTERATURA E FILOSOFIA,Open Library,0.455,La Chute,Albert Camus,1917,https://openlibrary.org/works/OL1230631W,{},,FL,"B. DAL FABBRO, TRAD.",2003-01-09 00:00:00,III,snd,,,,,21,,21,142.5 C,,295,SR,,2025-01-01 00:00:00
41255,,"CHENU, JOSEPH",COPYRIGHT 1948,PARIS,AUBIER,LETTERATURA E FILOSOFIA,Open Library,0.930,Le théatre de Gabriel Marcel et sa signification métaphysique,"Chenu, Joseph.",1948,https://openlibrary.org/works/OL1265949W,{},,FL,,2003-01-09 00:00:00,I,fre,,,,,19,,21,142.5 C1,,229,SR,,2025-01-01 00:00:00
41256,,"CHIODI, PIETRO",COPYRIGHT 1971,TORINO,LOESCHER,FILOSOFIA,Open Library,0.522,Esistenzialismo e filosofia contemporanea,Pietro Chiodi,2007,https://openlibrary.org/works/OL6014082W,{},,FL,,2003-01-09 00:00:00,I- 7 RIST.,ita,,,,,19,,21,142.5 C2,,223,SR,,2025-01-01 00:00:00
41257,,"DAVY, M.-M.",COPYRIGHT 1959,PARIS,FLAMMARION,FILOSOFIA,Open Library,0.477,Philosophical essays concerning human understanding,David Hume,1900,https://openlibrary.org/works/OL93547W,{},,FL,,2003-01-09 00:00:00,I,und,,,,,21,,21,142.5 D,,347,SR,,2025-01-01 00:00:00
41258,,"DUCCI, EDDA",COPYRIGHT 1983,BRESCIA,LA SCUOLA,FILOSOFIA,Open Library,0.605,Conoscenza e comunicazione nella filosofia moderna e contemporanea,Edda Ducci,1983,https://openlibrary.org/works/OL23485343W,{},,FL,,2003-01-09 00:00:00,I,ita,,,,,21,,21,142.5 D1,,171,SR,,2025-01-01 00:00:00
41259,,"EBNER, FERDINAND",COPYRIGHT 1991,ROMA,ANICIA,FILOSOFIA,Open Library,0.312,La filosofia della parola di Ferdinand Ebner,Silvano Zucal,1999,https://openlibrary.org/works/OL18927603W,{},,FL,"E. DUCCI, P. ROSSANO, CURAT.",2003-01-09 00:00:00,I,ita,,,,,24,,21,142.5 E,,212,SR,,2025-01-01 00:00:00
41260,,"GARAUDY, ROGER",COPYRIGHT 1972,ASSISI,CITTADELLA,FILOSOFIA,Open Library,0.339,La transcendencia en el marxismo de Roger Garaudy,Julián Rodríguez V.,1984,https://openlibrary.org/works/OL4703883W,{},,FL,"L. BACCHIARELLO, TRAD.",2003-01-09 00:00:00,II,spa,,,,,20,,21,142.5 G2,,211,SR,,2025-01-01 00:00:00
41261,,"GUITTON, JEAN",COPYRIGHT 1997,MILANO,MURSIA,FILOSOFIA,Open Library,0.526,Le temps et l'éternité chez Plotin et Saint Augustin,Jean Guitton,1955,https://openlibrary.org/works/OL38959379W,{},,FL,"G. DI PAOLO, TRAD.",2003-01-09 00:00:00,I,fre,,,,,21,,21,142.5 G3,,230,SR,,2025-01-01 00:00:00
41262,,"GUITTON, JEAN",COPYRIGHT 1997,MILANO,PAOLINE,FILOSOFIA,Open Library,0.526,Le temps et l'éternité chez Plotin et Saint Augustin,Jean Guitton,1955,https://openlibrary.org/works/OL38959379W,{},,FL,"M.MESCHIARI, TRAD.",2003-01-09 00:00:00,XIII,fre,,,,,20,,21,142.5 G4,,156,SR,,2025-01-01 00:00:00
41263,,"GUITTON, JEAN",COPYRIGHT 1975,MILANO,PAOLINE,FILOSOFIA,Open Library,0.526,Le temps et l'éternité chez Plotin et Saint Augustin,Jean Guitton,1955,https://openlibrary.org/works/OL38959379W,{},,FL,"L.ROLFO, TRAD.",2003-01-09 00:00:00,I,fre,,,,,21,,21,142.5 G5,,383,SR,,2025-01-01 00:00:00
41264,,"HEIDEGGER, MARTIN",COPYRIGHT 1968,FIRENZE,LA NUOVA ITALIA,FILOSOFIA,Open Library,0.608,Contributi alla filosofia,Martin Heidegger,2007,https://openlibrary.org/works/OL24226724W,{},,FL,"P. CHIODI, TRAD.",2003-01-09 00:00:00,I,,,,,,21,,21,142.5 H,,355,SR,,2025-01-01 00:00:00
41265,,"CRISTIN, RENATO",COPYRIGHT 1990,MILANO,BOMPIANI,FILOSOFIA,Open Library,0.455,Europa al plurale,Renato Cristin,1997,https://openlibrary.org/works/OL1887955W,{},,FL,"H.G. GADAMER, PREF.",2003-01-09 00:00:00,I,ita,,,,,22,,21,142.5 C3,,145,SR,,2025-01-01 00:00:00
41266,,"KIERKEGAARD, SOREN",COPYRIGHT 1975,MILANO,MONDADORI,FILOSOFIA,Open Library,0.580,Frygt og Bæven,Søren Kierkegaard,1843,https://openlibrary.org/works/OL112736W,{},,FL,"R. CANTONI, CURAT.",2003-01-09 00:00:00,I,fre,,,,,18,,21,142.5 K,,215,SR,,2025-01-01 00:00:00
41267,,"KIERKEGAARD, SOREN",COPYRIGHT 1972,TORINO,SEI,FILOSOFIA,Open Library,0.580,Frygt og Bæven,Søren Kierkegaard,1843,https://openlibrary.org/works/OL112736W,{},,FL,"C. FABRO, CURAT.",2003-01-09 00:00:00,I,fre,,,,,19.5,,21,142.5 K1,,275,SR,,2025-01-01 00:00:00
41268,,"KIERKEGAARD, SOREN",COPYRIGHT 1982,BOLOGNA,ZANICHELLI,FILOSOFIA,Open Library,0.580,Frygt og Bæven,Søren Kierkegaard,1843,https://openlibrary.org/works/OL112736W,{},,FL,"C. FABRO, CURAT.",2003-01-09 00:00:00,I,fre,,,,,24,,21,142.5 K2,,381,SR,,2025-01-01 00:00:00
41269,,"KIERKEGAARD, SOREN",COPYRIGHT 1970,ALBA,PAOLINE,FILOSOFIA,Open Library,0.580,Frygt og Bæven,Søren Kierkegaard,1843,https://openlibrary.org/works/OL112736W,{},,FL,"MON. DI ROSANO, TRAD.",2003-01-09 00:00:00,II,fre,,,,,18.5,,21,142.5 K3,,366,SR,,2025-01-01 00:00:00
41270,,"KIERKEGAARD, SOREN",COPYRIGHT 1993,ROMA,NEWTON,FILOSOFIA,Open Library,0.580,Frygt og Bæven,Søren Kierkegaard,1843,https://openlibrary.org/works/OL112736W,{},,FL,"A.G. SABATINI, CURAT.",2003-01-09 00:00:00,I,fre,,,,,19.5,,21,142.5 K4,,100,SR,,2025-01-01 00:00:00
